id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>
17840	nanohardness	0.8521	-0.0284	5	1535	2974	74	2015.9459
17841	nanohardness value	0.881	-0.4607	5	240	328	7	2015
17842	nanohybrid	-0.4079	0.2856	1	1527	2365	61	2017.1639
17843	nanohybrid film	-0.8027	0.1219	6	164	181	5	2012.8
17844	nanohybrid material	-0.4257	0.6257	1	258	322	9	2017.5556
17845	nanohydroxyapatite	0.1151	-0.42	6	321	451	10	2017.8
17846	nanoinclusion	0.0396	-0.1069	4	916	1407	36	2016.0833
17847	nanoindentation	0.694	-0.091	5	3699	10171	252	2014.6865
17848	nanoindentation analysis	0.6876	0.0697	5	299	369	8	2017
17849	nanoindentation characterization	0.2828	-0.6133	3	100	107	3	2012.3333
17850	nanoindentation experiment	0.3923	-0.2659	6	483	810	22	2014.0909
17851	nanoindentation hardness	1.0211	0.0212	5	521	819	23	2013.6087
17852	nanoindentation hardness measurement	0.9534	-0.0534	5	120	126	3	2012
17853	nanoindentation measurement	1.055	0.1328	5	716	1223	30	2011.1333
17854	nanoindentation method	0.5189	-0.3593	12	91	104	4	2016.5
17855	nanoindentation result	0.358	-0.3259	4	530	742	17	2016.1765
17856	nanoindentation study	0.2983	-0.5207	4	449	625	17	2014.7059
17857	nanoindentation technique	0.8684	-0.0246	5	810	1424	36	2014.6389
17858	nanoindentation test	0.5905	-0.2223	5	1188	2100	52	2016.2885
17859	nanoindentation tester	1.1047	0.2435	5	223	264	6	2015.6667
17860	nanoindentation testing	0.8779	-0.1985	5	343	447	11	2015.1818
17861	nanoindenter	0.8278	0.0409	5	580	920	25	2016.96
17862	nanoindentor	1.3749	0.3205	5	72	84	3	2009.6667
17863	nanolaminate	0.3759	0.013	4	266	307	8	2017.875
17864	nanolayer	0.1191	0.0055	3	1214	1781	43	2015.3488
17865	nanolayered structure	0.2421	0.3479	1	107	110	3	2016.6667
17866	nanomagnet	0.7745	0.4588	2	244	294	7	2017
17867	nanomanufacturing	0.2826	-0.2988	4	105	108	3	2014.6667
17868	nanomaterial	-0.1715	-0.0017	4	5453	13450	330	2017.9242
17869	nanomechanical behavior	0.0816	-0.5458	6	444	657	18	2014.2222
17870	nanomechanical characterization	0.0519	-0.4386	3	179	207	5	2011.6
17871	nanomechanical property	0.1942	-0.4334	6	846	1516	37	2014.8919
17872	nanomechanical testing	0.5345	-0.3507	5	274	417	10	2017.9
17873	nanomer	-0.7268	-0.6557	3	135	151	4	2012.25
17874	nanometer	0.4509	0.0682	2	2502	5074	144	2010.2847
17875	nanometer dimension	-0.013	0.7417	1	124	133	4	2013.75
17876	nanometer length scale	0.3114	-0.3573	4	190	248	8	2009.625
17877	nanometer level	-0.3689	-0.2417	3	289	355	9	2011.6667
17878	nanometer particle	0.5152	0.2767	4	149	183	5	2010
17879	nanometer range	0.849	-0.1709	2	233	283	8	2011.125
17880	nanometer scale	0.2077	-0.0917	2	897	1329	38	2011.5
17881	nanometer scale dispersion	-1.0536	-0.8787	3	56	82	3	2009
17882	nanometer size	0.7054	-0.1761	2	279	329	10	2008.4
17883	nanometre	0.7112	-0.0133	2	543	752	21	2006.2381
17884	nanometre scale	0.1563	-0.1363	1	318	357	9	2011.1111
17885	nanometric alumina particle	1.0294	-0.7968	2	117	136	4	2003.75
17886	nanometric dimension	0.5473	-0.3404	2	142	154	4	2016
17887	nanometric filler	-0.4177	-0.9428	3	141	151	3	2013.3333
17888	nanometric inclusion	1.081	-0.3969	2	124	136	4	2010.25
17889	nanometric particle	0.3456	-0.2376	2	331	432	11	2011.0909
17890	nanometric powder	0.8968	-0.2285	2	159	189	5	2011.6
17891	nanometric range	0.8423	-0.0141	2	152	179	6	2014
17892	nanometric scale	-0.0881	-0.8469	3	201	279	6	2011.6667
17893	nanometric silicate layer	-1.3056	0.0822	7	72	113	3	2010
17894	nanometric size	0.3033	-0.0323	2	282	345	7	2015.7143
17895	nanomodification	0.0714	-0.7192	4	188	213	6	2017.1667
17896	nanomorphology	-0.3756	-0.8061	3	182	248	7	2010.7143
17897	nanomultilayer	1.0355	0.3786	5	161	219	7	2013
17898	nanoneedle	-0.1183	0.6836	1	359	411	11	2016.9091
17899	nanopaper	-0.8236	-0.3956	4	213	282	9	2016.1111
17900	nanopar ticle	0.3035	0.1303	2	208	236	6	2019.5
17901	nanoparticle	-0.0416	0.0214	7	17835	113112	2937	2016.8243
17902	nanoparticle addition	0.4894	-0.6056	2	799	1351	37	2015.1622
17903	nanoparticle agglomerate	-0.2111	-0.2472	3	249	313	8	2011.375
17904	nanoparticle agglomeration	0.5175	-0.5381	4	350	424	11	2018.3636
17905	nanoparticle aggregation	-0.2487	-0.0599	3	311	356	8	2018.625
17906	nanoparticle assembly	-0.1262	-0.2437	4	301	409	10	2017.7
17907	nanoparticle cluster	0.164	-0.1789	2	265	300	8	2016.625
17908	nanoparticle clustering	-0.1629	-0.8892	4	96	116	4	2015
17909	nanoparticle composite	-0.1684	-0.0368	4	451	628	20	2014.4
17910	nanoparticle concentration	-0.2202	0.005	7	1089	1845	45	2017
17911	nanoparticle content	0.2071	-0.2499	2	1608	2926	78	2017.8205
17912	nanoparticle dispersion	-0.1671	-0.2901	7	1020	1651	39	2017.2821
17913	nanoparticle distribution	0.6608	-0.7033	2	792	1445	41	2017.6585
17914	nanoparticle effect	0.035	-0.3719	3	242	295	7	2013.1429
17915	nanoparticle filler	-0.5223	0.1326	7	327	396	11	2016.5455
17916	nanoparticle fraction	0.0881	-0.2465	2	123	159	5	2010.8
17917	nanoparticle inclusion	0.1952	-0.2415	11	249	308	8	2018.5
17918	nanoparticle incorporation	0.1859	0.2717	1	364	448	11	2015.0909
17919	nanoparticle interface	-0.8347	-0.1044	3	94	101	3	2016.3333
17920	nanoparticle loading	-0.5302	0.0269	13	690	1039	24	2016.0833
17921	nanoparticle morphology	0.361	-0.1389	2	246	289	7	2012.5714
17922	nanoparticle polymer interaction	-0.5309	-0.4181	3	147	166	4	2013.5
17923	nanoparticle polymer interface	-0.5733	-0.0955	6	95	101	3	2017.6667
17924	nanoparticle radius	0.3476	-0.6899	2	100	108	3	2017
17925	nanoparticle reinforcement	0.3517	-0.6893	2	450	687	17	2015.4706
17926	nanoparticle self assembly	-0.1122	-0.2097	4	114	167	4	2019
17927	nanoparticle shape	0.0965	-0.3323	4	221	255	7	2015.4286
17928	nanoparticle size	-0.1432	-0.2017	4	968	1533	40	2014.65
17929	nanoparticle structure	-0.3267	0.5598	1	197	213	5	2017.8
17930	nanoparticle surface	-0.3881	-0.0969	7	614	883	24	2013.625
17931	nanoparticle surface chemistry	-0.6554	-0.3937	7	119	172	4	2015.5
17932	nanoparticle surface modification	-0.6404	-0.3942	7	236	339	8	2013.125
17933	nanoparticle surface treatment	-0.547	-0.2856	3	122	147	4	2012.25
17934	nanoparticle volume fraction	0.1226	-0.6868	8	415	564	14	2017.0714
17935	nanoparticles addition	0.8422	-0.6284	2	757	1396	34	2018.6176
17936	nanoparticles agglomeration	-0.2466	-0.4517	3	111	120	3	2015
17937	nanoparticles concentration	-0.3133	0.2569	7	779	1374	37	2017.973
17938	nanoparticles content	0.2667	-0.0514	2	824	1219	31	2017.8065
17939	nanoparticles dispersion	0.0678	-0.343	3	452	589	15	2016.6
17940	nanoparticles distribution	0.6231	-0.6693	2	260	393	9	2019.3333
17941	nanoparticles increase	-0.3574	-0.2635	3	285	332	8	2016.125
17942	nanoparticles interaction	-1.2095	0.0643	3	119	154	4	2014.75
17943	nanoparticles loading	-0.7638	0.3011	13	487	700	16	2018.8125
17944	nanoparticles reinforcement	1.0845	-0.477	12	168	241	6	2017.5
17945	nanoparticles result	0.1025	0.1721	5	458	542	14	2015.2857
17946	nanoparticles size	0.1416	0.6108	1	286	388	11	2017.1818
17947	nanoparticulate	0.7736	-0.4483	2	503	765	20	2015
17948	nanophase	0.4639	-0.0406	2	963	1449	39	2013.2564
17949	nanophase composite	0.7208	-0.1198	2	103	114	3	2002
17950	nanophased sample	-0.0056	-0.961	3	86	142	3	2017.6667
17951	nanopillar	0.3124	0.5404	1	365	530	17	2016
17952	nanoplate	-0.3185	0.5453	1	1043	1514	42	2016.9048
17953	nanoplatelet	-0.3753	-0.4387	3	1744	3216	80	2016.775
17954	nanopore	0.0688	0.2335	1	636	811	22	2014.7273
17955	nanoporous carbon	-0.5133	0.6556	8	235	271	7	2018.8571
17956	nanoporous gold	-0.1424	-0.2959	4	190	224	7	2017
17957	nanoporous material	0.1343	-0.527	4	237	280	8	2016.375
17958	nanoporous metal	0.131	-0.2262	4	249	374	10	2018.9
17959	nanoporous microstructure	-0.1728	0.4457	1	117	119	4	2018
17960	nanoporous network	-0.8067	0.7275	1	77	111	3	2013.6667
17961	nanoporous silica	0.2036	0.064	5	128	131	4	2007
17962	nanoporous structure	-0.0478	0.1983	4	368	460	12	2017.4167
17963	nanopowder	0.3828	0.1421	2	2738	5707	161	2015.2547
17964	nanoprecipitate	0.5944	-0.0156	2	427	524	14	2016.3571
17965	nanoprecipitation	0.6776	-0.3148	2	121	150	5	2017.6
17966	nanoprobe	-0.1208	-0.2879	6	144	153	4	2014.5
17967	nanoreactor	-0.3637	0.3419	1	259	287	8	2015.75
17968	nanoreinforcement	-0.2001	-0.616	3	794	1118	28	2017.3571
17969	nanoribbon	-0.2008	0.5152	1	367	432	10	2016.9
17970	nanorod	-0.2756	0.6033	1	3267	7254	199	2016.5628
17971	nanorod array	-0.1085	1.0456	1	353	479	14	2016.0714
17972	nanoscale	0.2318	-0.2323	4	3200	6498	175	2014.7886
17973	nanoscale aluminum hydroxide	-0.8555	-0.1453	6	86	100	3	2014
17974	nanoscale characterization	0.6491	-0.1701	2	109	116	4	2013.25
17975	nanoscale composite	0.1908	-0.9929	4	259	361	8	2014.625
17976	nanoscale constituent	0.2187	0.2472	11	89	93	3	2011.6667
17977	nanoscale defect	0.7587	-0.0464	2	92	119	4	2013.75
17978	nanoscale device	-0.1365	0.5799	1	163	174	5	2015.8
17979	nanoscale dimension	-0.5213	-0.0233	3	186	209	5	2016.2
17980	nanoscale dispersion	-0.3919	-0.3859	3	262	317	9	2009
17981	nanoscale effect	0.3193	-0.7031	4	173	185	4	2022
17982	nanoscale electrical property	-0.5582	0.7042	1	97	104	3	2013.6667
17983	nanoscale feature	0.2715	-0.1927	11	182	197	5	2016
17984	nanoscale filler	-0.4089	-0.2936	4	522	656	17	2013.0588
17985	nanoscale grain size	1.0225	0.0651	2	151	187	6	2013.5
17986	nanoscale interface	0.0937	-0.9029	4	112	129	3	2016.6667
17987	nanoscale level	-0.2086	-0.1141	7	343	435	10	2014.7
17988	nanoscale material	0.3571	0.2355	5	192	209	6	2019.5
17989	nanoscale microstructure	0.6969	0.2202	2	336	426	14	2005.2143
17990	nanoscale morphology	-0.2891	0.0505	3	246	266	6	2017.1667
17991	nanoscale particle	0.4263	-0.2391	4	373	472	14	2012.2857
17992	nanoscale precipitate	0.6666	-0.1047	2	122	146	5	2007.8
17993	nanoscale range	0.304	0.4278	1	116	117	3	2018.6667
17994	nanoscale reinforcement	0.6733	-0.7711	2	169	205	6	2012.3333
17995	nanoscale size	0.2354	0.2648	2	137	142	4	2011.5
17996	nanoscale structure	-0.3289	-0.1655	3	428	508	13	2016.5385
17997	nanoscale thickness	0.6475	-0.381	2	129	133	3	2016.6667
17998	nanoscale tib2	0.9919	-0.5106	2	95	157	3	2020.6667
17999	nanoscale tic	0.941	-0.4032	2	71	78	3	2020.3333
18000	nanoscale tic reinforcement	1.011	-0.4051	2	159	231	6	2017
18001	nanoscaled microstructure	1.0716	0.6	2	71	96	3	2010.6667
18002	nanoscience	-0.034	-0.2232	4	141	149	3	2014.6667
18003	nanoscopic level	-0.3689	-0.4706	3	97	100	3	2016.3333
18004	nanoscratch	-0.2495	-0.0946	6	69	84	3	2016
18005	nanoscratch experiment	-0.1031	-0.2157	6	61	77	3	2014
18006	nanoscratch technique	-0.0969	-0.6199	3	106	115	3	2006.3333
18007	nanoscratch test	0.4191	-0.603	3	201	298	7	2016.8571
18008	nanoscratching	0.1544	-0.6218	4	113	173	4	2016.5
18009	nanosecond	0.0347	0.3296	7	236	301	5	2015
18010	nanosecond pulsed laser	0.4565	0.4568	1	118	128	3	2019
18011	nanosheet	-0.376	0.5298	1	4485	11502	304	2018.5658
18012	nanosheet array	0.0236	0.9009	1	219	244	7	2016.5714
18013	nanosheet composite	-0.193	0.1768	1	336	388	10	2016.3
18014	nanosheet content	-0.0841	-0.2721	8	188	208	6	2016.1667
18015	nanosheet morphology	-0.3011	0.8697	1	143	154	4	2019
18016	nanosheet surface	-0.4886	0.7298	1	157	168	4	2018.25
18017	nanoshell	-0.0275	0.532	1	192	251	6	2013.8333
18018	nanosilica	-0.4298	-0.5513	3	1713	3369	87	2016.7586
18019	nanosilica addition	-0.4856	-0.7748	3	86	98	3	2015
18020	nanosilica content	-0.5363	-0.6327	3	165	237	6	2015.8333
18021	nanosilica epoxy composite	-0.578	-0.3746	3	99	151	4	2012.5
18022	nanosilica particle	-0.5223	-0.5338	3	422	597	15	2015
18023	nanosilica surface	-0.4629	-0.2046	3	107	110	3	2015
18024	nanosilicas	-0.6451	-0.2835	3	162	185	5	2016.2
18025	nanosilicate	-1.0034	-0.5412	3	149	172	5	2009.6
18026	nanosilver	-0.3053	0.2521	12	227	257	6	2014.8333
18027	nanosilver particle	-0.4311	0.0253	6	132	139	3	2017.6667
18028	nanosize	0.2696	-0.1807	5	578	792	20	2013.2
18029	nanosize crystal grain	1.4016	-0.2554	2	57	98	3	2014.3333
18030	nanosize effect	0.042	0.3406	8	92	96	3	2014.6667
18031	nanosize particle	-0.0245	0.0713	6	172	179	4	2014
18032	nanosize reinforcement	0.947	-0.7353	2	141	158	3	2020
18033	nanosize sic	1.0686	-0.6204	2	123	136	3	2007.6667
18034	nanosize sic particle	1.1079	-0.7211	2	124	147	3	2019.3333
18035	nanosized ag particle	0.8566	0.4402	5	101	115	4	2004.5
18036	nanosized al2o3 particle	0.9443	-0.6061	2	121	135	4	2017
18037	nanosized alumina	-0.2791	-0.4105	7	104	140	4	2009.75
18038	nanosized ceramic particle	0.7364	-0.575	2	159	169	4	2012.75
18039	nanosized crystallite	0.4884	0.2778	2	138	144	4	2016.75
18040	nanosized cu particle	1.2571	0.448	5	67	105	3	2002.6667
18041	nanosized filler	-0.2727	-0.3859	4	225	249	6	2016.5
18042	nanosized grain	0.6806	0.1638	2	299	336	9	2011.4444
18043	nanosized particle	0.6284	-0.1526	2	446	549	15	2013.2
18044	nanosized powder	0.7	0.041	12	141	155	4	2015.5
18045	nanosized reinforcement	0.8861	-0.8396	2	153	171	4	2015.25
18046	nanosized sic	0.9639	-0.465	2	143	156	4	2013.75
18047	nanosized sic particle	1.1079	-0.1104	11	202	297	7	2010.4286
18048	nanosized sic particulate	1.2588	-0.3743	2	72	78	3	2006.6667
18049	nanosized sicp	0.9586	-0.706	2	100	117	3	2016.3333
18050	nanosized silica	-0.1597	-0.897	3	101	126	3	2001
18051	nanosized sno2	0.729	0.1776	10	68	81	3	2008
18052	nanosphere	-0.3483	0.495	1	1393	2068	56	2016.9107
18053	nanostrand	-0.4669	-0.6356	4	104	120	4	2010.75
18054	nanostructuration	0.002	0.0288	3	162	220	6	2015.1667
18055	nanostructure	0.0658	0.2596	1	7139	20547	525	2015.3143
18056	nanostructure array	-0.0054	0.6849	1	156	184	6	2014.6667
18057	nanostructure engineering	0.2834	0.2156	8	159	169	4	2020.5
18058	nanostructure evolution	1.4886	0.3888	5	271	501	11	2008.5455
18059	nanostructured	0.447	0.2324	5	204	226	6	2016.3333
18060	nanostructured al	1.2463	-0.6282	2	297	415	12	2014.6667
18061	nanostructured carbon	0.1519	0.4419	2	101	108	3	2020.6667
18062	nanostructured ceramic	0.7648	0.288	2	181	224	7	2013.2857
18063	nanostructured coating	1.0828	0.0316	5	429	572	15	2012.7333
18064	nanostructured composite	0.2253	0.1427	6	746	1092	25	2014
18065	nanostructured composite material	-0.5495	0.1126	4	85	89	3	2019.3333
18066	nanostructured composite powder	1.3511	-0.3734	2	79	87	3	2012.6667
18067	nanostructured copper	1.114	-0.5416	2	94	108	3	2012
18068	nanostructured cu	1.1293	-0.3851	2	133	161	4	2017.5
18069	nanostructured filler	-0.5246	-0.3875	3	180	201	5	2016
18070	nanostructured film	0.3943	0.1127	5	246	278	7	2017.7143
18071	nanostructured hydroxyapatite	0.1092	-0.5223	4	115	179	4	2020.5
18072	nanostructured material	0.1391	-0.0357	4	1399	2184	60	2012.7667
18073	nanostructured matrix	0.2752	-0.29	2	228	318	9	2012.5556
18074	nanostructured metal	-0.0484	0.4291	1	95	98	3	2018.3333
18075	nanostructured metallic multilayer	1.1131	-0.0598	5	65	98	3	2016.6667
18076	nanostructured powder	0.8232	-0.3952	2	234	295	9	2009.6667
18077	nanostructured styrene butadiene	-0.6213	-0.9542	3	99	152	3	2019.6667
18078	nanostructured system	0.433	-0.4136	4	138	147	4	2012.5
18079	nanostructured zno	-0.0235	0.6532	1	112	119	3	2018
18080	nanostructures	-0.3925	0.6213	1	450	566	14	2020.4286
18081	nanostructuring	0.3618	0.3121	14	315	354	11	2016.9091
18082	nanosystem	-0.1236	0.4804	1	423	495	13	2017
18083	nanotechnology	-0.2854	-0.0885	6	1298	2017	48	2015.8542
18084	nanotechnology application	0.2095	-0.3614	14	103	107	3	2019
18085	nanotube	-0.3861	-0.4139	4	5205	15954	432	2014.0162
18086	nanotube alignment	-0.524	-0.8427	3	229	329	9	2013
18087	nanotube array	-0.1458	0.6394	1	303	354	10	2015.4
18088	nanotube bundle	-0.38	-0.4164	4	116	122	3	2014.6667
18089	nanotube composite	-0.0068	-0.3247	6	515	718	17	2015.2353
18090	nanotube concentration	-0.6467	-0.5443	3	375	500	12	2013.6667
18091	nanotube content	-0.692	-0.7154	3	523	861	23	2012.3478
18092	nanotube diameter	-0.0584	-0.9692	4	119	132	3	2020
18093	nanotube dispersion	-0.8368	-0.8403	3	282	434	13	2011.4615
18094	nanotube length	-0.3605	-0.0492	6	114	121	3	2010.6667
18095	nanotube loading	-0.5799	-0.8075	3	295	367	10	2014.5
18096	nanotube microstructure	-0.3528	-0.0315	8	250	287	7	2013.1429
18097	nanotube network	-0.4194	-0.6954	4	345	507	11	2016
18098	nanotube network structure	-0.5709	-0.3643	4	114	147	5	2010.4
18099	nanotube orientation	-0.257	-1.3184	4	91	129	4	2015.75
18100	nanotube polymer composite	-0.1785	-1.1135	4	185	273	6	2007.5
18101	nanotube reinforcement	-0.3235	-1.1421	4	102	116	3	2013.6667
18102	nanotube structure	-0.3379	-0.6657	4	219	270	8	2011.375
18103	nanotube surface	-0.5967	-0.3826	3	364	444	12	2011.6667
18104	nanotube volume fraction	0.0309	-0.9085	4	109	123	4	2015.25
18105	nanotube waviness	-0.4663	-0.8383	4	151	176	5	2011.6
18106	nanotube weight fraction	-0.573	-0.3422	3	165	178	4	2006.5
18107	nanotubes	-0.2396	-0.5434	3	437	582	13	2017
18108	nanotubes concentration	-0.6404	-0.921	3	110	119	4	2013.5
18109	nanotubes content	-0.5112	-0.6519	3	183	202	5	2014
18110	nanotubes dispersion	-0.4941	-0.6086	3	186	205	6	2014.5
18111	nanotubes entanglement	0.3095	-1.9614	4	44	132	3	2020
18112	nanovoid	-0.4136	-0.6911	4	154	163	4	2018.5
18113	nanowhisker	0.1404	-0.0444	2	343	433	14	2013.8571
18114	nanowire	-0.1773	0.4005	1	2650	5120	150	2016.5867
18115	nanowire array	-0.0045	0.6626	1	403	634	21	2014.9048
18116	nanowire microstructure	-0.1398	0.9523	1	58	94	3	2017.3333
18117	naoh	-0.2015	0.0575	10	701	974	24	2016.7083
18118	naoh solution	0.11	0.1502	1	442	534	13	2017
18119	naoh urea aqueous solution	-0.7406	0.3028	8	124	201	6	2015
18120	naphthalene	-0.6306	0.2505	1	218	242	6	2014.3333
18121	naphthol	-0.5912	0.8136	1	125	131	3	2015.3333
18122	naphthyl	-1.1449	0.1055	3	53	96	3	2011
18123	narrow band gap	-0.2677	0.8623	1	101	104	3	2019.3333
18124	narrow bandgap	-0.2499	1.0172	1	174	186	4	2018.25
18125	narrow distribution	0.3597	0.2457	2	206	233	6	2009.8333
18126	narrow grain size distribution	0.6348	0.0872	2	139	162	5	2012.4
18127	narrow particle size distribution	0.2595	0.4562	2	176	190	6	2010.5
18128	narrow pore size distribution	0.0781	0.5582	1	129	139	4	2016.5
18129	narrow range	0.5248	0.2306	5	230	266	8	2010.875
18130	narrow size distribution	-0.0099	0.5211	1	789	1126	28	2012.6786
18131	narrow temperature range	0.2534	0.0542	2	163	189	5	2014.2
18132	narrower band gap	-0.4766	0.7248	1	85	92	3	2017.6667
18133	narrower particle size distribution	0.5415	0.2795	2	112	118	3	2011
18134	narrowing	-0.4322	0.8208	1	275	312	7	2020
18135	native extracellular matrix	-0.4737	-0.6475	6	83	139	3	2015
18136	native tissue	-0.325	-0.2771	6	155	171	5	2019.6
18137	natural	-0.2467	0.1913	1	142	146	4	2022
18138	natural biocomposite	0.4031	-0.8209	4	73	119	3	2019.6667
18139	natural biopolymer	-0.7559	0.5627	8	167	183	4	2019.75
18140	natural bone	0.0004	-0.2163	6	861	1519	39	2013.7692
18141	natural cellulose	-0.4259	0.0789	6	165	177	3	2019.6667
18142	natural clay	-0.6507	-0.2895	3	289	345	9	2016.7778
18143	natural composite	-0.1144	-0.7624	4	136	146	4	2011.5
18144	natural environment	-0.3534	-0.7891	4	153	162	4	2020.25
18145	natural extracellular matrix	-0.5444	-0.1609	6	186	211	5	2015.8
18146	natural fiber	-0.0901	-0.6011	10	360	539	14	2017.9286
18147	natural fibre	-0.1448	-0.7446	4	143	156	4	2020.5
18148	natural frequency	0.0008	-1.0204	4	378	598	15	2020
18149	natural graphite	-0.675	-0.2949	3	403	602	16	2015.1875
18150	natural graphite flake	-0.9824	-0.5899	3	131	148	4	2012.5
18151	natural light	-0.3002	0.6872	1	174	193	5	2016.6
18152	natural material	-0.1274	-0.599	4	550	878	22	2017
18153	natural montmorillonite	-0.7224	-0.4278	3	253	302	7	2008.4286
18154	natural nacre	-0.1103	-0.3619	4	329	412	9	2016.6667
18155	natural nanocomposite	-0.0723	-0.4194	4	154	196	5	2015
18156	natural polymer	-0.4751	-0.1298	6	399	537	14	2019.5714
18157	natural protein	0.0641	-0.596	6	92	141	3	2016
18158	natural resonance	-0.1006	0.75	8	348	475	13	2015.6923
18159	natural rubber	-0.7775	-0.4612	3	1872	4513	124	2015.5323
18160	natural rubber composite	-0.8549	-0.3044	3	269	335	9	2016.3333
18161	natural rubber nanocomposite	-0.7469	-0.3867	3	656	998	27	2016.037
18162	natural rubber organoclay nanocomposite	-1.0876	-0.8344	3	90	96	3	2013.6667
18163	natural seawater	0.3995	0.1492	5	130	184	3	2022
18164	natural sunlight	-0.2788	0.7782	1	176	194	4	2021.5
18165	natural tissue	-0.3069	-0.103	6	93	95	3	2017
18166	nature	-0.0775	0.0854	1	6549	17871	450	2015.3378
18167	nb addition	1.2347	0.294	2	244	415	14	2007.9286
18168	nb atom	1.4106	0.4383	2	58	89	3	1999.3333
18169	nb content	1.2128	0.3297	5	143	171	5	2011.4
18170	nb doping	1.0186	0.401	2	203	235	6	2014.5
18171	nb element	1.2642	0.5346	2	145	196	8	2013.75
18172	nb free alloy	1.354	0.4902	2	78	91	3	2012.6667
18173	nb layer	0.7523	-0.2514	2	152	165	4	2013.75
18174	nb nanotube	0.9002	-0.3929	2	96	138	5	2009.8
18175	nb nanowire	0.6526	-0.5068	4	160	182	3	2017.3333
18176	nb si	1.2624	0.3484	5	72	123	3	2007.6667
18177	nb substitution	1.1759	0.3856	2	114	131	4	2004.75
18178	nb zr	1.4167	0.5883	2	81	105	3	2004.3333
18179	nb2o5	0.83	0.0592	5	358	494	14	2015
18180	nbc	1.0335	-0.1963	2	341	492	14	2017.1429
18181	nbc nanoparticle	1.1293	-0.3996	2	102	132	4	2017.75
18182	nbg	-0.0204	-0.3237	6	150	167	4	2014
18183	nbn	1.2296	0.137	5	225	320	8	2014.25
18184	nbn nanocrystallite	1.3804	0.3391	5	114	142	4	2014.25
18185	nbn phase	1.3858	0.1783	5	71	121	3	2016
18186	nbr	-0.8164	-0.7218	3	836	1585	39	2016
18187	nbr matrix	-1.024	-0.4497	3	297	422	10	2015.5
18188	nbr nanocomposite	-0.8076	-0.7922	3	217	280	7	2018
18189	nbs	-0.0529	-0.0476	1	107	113	3	2020.6667
18190	nbt	-0.4589	0.3606	7	86	93	3	2013
18191	nc content	-0.3249	-0.7761	3	176	192	4	2017.75
18192	nc film	-0.6751	0.4643	1	469	617	13	2018.2308
18193	nc gel	-0.6172	-0.2695	6	216	251	7	2013.5714
18194	nc hydrogel	-0.6621	-0.019	6	232	271	7	2019.2857
18195	nc loading	-0.4838	-0.8288	3	117	129	3	2019.3333
18196	nc si	0.2725	0.411	5	158	169	4	2013.25
18197	nc ti	1.8025	0.4469	5	210	428	11	2007.7273
18198	nc tialn	1.2109	0.0919	5	154	193	5	2015.8
18199	nc tic	1.16	0.2729	5	386	575	15	2012.7333
18200	nc tin	1.3692	0.3172	5	556	1118	27	2007.5556
18201	nc wc	0.9954	0.1836	5	141	197	6	2011.6667
18202	ncc	0.2551	-0.2806	5	346	502	14	2015
18203	ncd	0.3686	0.6157	5	114	175	4	2019
18204	ncd film	0.5101	0.8271	5	85	140	3	2019.3333
18205	ncdn hydrogel	-0.4988	-0.3232	6	130	151	3	2020.3333
18206	ncf	-0.0754	0.51	7	124	128	3	2019
18207	ncm	0.1887	0.4874	2	169	216	6	2018.8333
18208	nco	-0.5769	0.1995	1	238	270	7	2017.4286
18209	ncop	-0.8731	-0.0769	3	81	131	3	2016.3333
18210	ncop content	-0.8734	-0.0771	3	81	131	3	2016.3333
18211	ncp	0.249	-0.1349	4	341	398	11	2013
18212	ncpe	-0.7563	0.6874	7	107	122	3	2021.6667
18213	ncpes	-0.6539	0.7477	7	116	128	3	2021.3333
18214	ncs	-0.2194	0.286	1	2668	5409	135	2018.6444
18215	nd concentration	0.8035	0.41	5	184	214	6	2012.6667
18216	nd content	0.9302	0.2503	2	350	494	17	2011.4706
18217	nd cu	1.0376	0.2195	2	73	77	3	2013.6667
18218	nd cu grain boundary diffusion	1.0671	-0.0783	2	51	59	3	2014
18219	nd fe b	0.9544	0.3054	2	481	725	23	2012.4348
18220	nd fe b isotropic nanocomposite	1.5796	0.582	2	46	86	3	2011
18221	nd fe b nanocomposite magnet	1.2714	0.3904	2	101	122	5	2011.2
18222	nd particle	0.5035	-0.1149	5	191	209	5	2019.6
18223	nd pr	1.1909	0.4331	2	79	89	3	2011.6667
18224	nd04pr06	1.4256	0.5785	2	97	147	5	2012
18225	nd08ce02	1.1518	0.5327	2	98	131	4	2019
18226	nd095la005	1.2857	0.6194	2	80	102	3	2006
18227	nd11fe4b4	1.2286	0.3499	2	86	96	3	2008.6667
18228	nd2fe	1.1608	0.5578	2	121	145	6	2010.1667
18229	nd2fe14	1.2557	0.4162	2	99	123	4	2003.75
18230	nd2fe14b	1.1764	0.4681	2	1027	2801	102	2008.7549
18231	nd2fe14b grain	1.1468	0.3965	2	262	355	12	2010.6667
18232	nd2fe14b phase	1.2369	0.4272	2	487	1020	37	2008.7297
18233	nd2o3	0.6889	0.1657	2	186	215	7	2014.5714
18234	nd3	0.0023	0.7725	1	185	214	6	2020.1667
18235	nddy	1.2552	0.5403	2	134	173	7	2006.7143
18236	nde	0.4443	-0.5649	4	63	97	3	2006.6667
18237	ndfeb	1.0623	0.5211	2	210	296	9	2014.7778
18238	ndfeb nanocomposite	0.818	0.7711	2	104	142	5	2011.8
